Respond-ent ID,StartDate,CompletedDate,Q1: To what extent do you think low oil prices impact the Alberta government's ability to budget?,Q2: How concerned are you about the $7B shortfall?,"Q3: Should government take action now, wait six months, or hold out for high oil prices?",Q4: Government needs:,Question 5 a) Cut spending,Question 5 b) Raise taxes and user fees,Question 5 c) Borrow money,Question 6 a) Reduce expenditures,Question 6 b) Raise taxes and user fees,Question 6 c) Run a deficit,"Q7: Are current tax rates in Alberta higher, above average or lower?",Q8: How important is it that AB taxes are lower?,Q9: In what ways can the government act to increase revenue without jeopardizing Alberta's competitive position?  (1 = selected; 0 = not selected),,,,,,,,,"Q10: If the government needs to increase its revenues through taxation, are there options you feel should NOT be considered?                                                                 (1 = selected; 0 = not selected)",,,,,,,Q11: Where would you tolerate cuts?  (1 = Selected; 0 = Not Selected),,,,,,,,,,,Q12: And are there options you feel should NOT be touched?  (1 = Selected; 0 = Not selected),,,,,,,,,,,"Q13: Indicate whether you Don't Know, Disagree or Agree.  (1 =  Don't know; 2 = Disagree; 3 = Agree)",,,,,,Q15: Years you've lived in AB,Q16: What part of the province do you live in?
7330092,2015.02.09 14:56,2015.02.09 15:12,2,2,2,2,1,1,2,75,0,25,2,2,0,0,0,0,0,0,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,3,3,3,2,2,2,2,4
7330094,2015.02.09 14:55,2015.02.09 15:2,1,2,1,1,1,3,3,60,40,0,3,1,1,0,1,0,1,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,3,3,3,3,3,2,2,4
7330097,2015.02.09 14:56,2015.02.09 14:59,3,3,3,2,3,2,3,30,5,65,3,1,0,1,1,0,0,1,1,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,0,0,2,3,2,3,3,2,2,4
7330098,2015.02.09 14:56,2015.02.09 15:32,2,2,1,3,4,2,3,30,20,50,3,2,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,1,2,3,1,1,3,2
7330100,2015.02.09 14:56,2015.02.09 15:13,1,2,1,1,1,3,1,50,45,5,3,3,1,0,1,0,1,0,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,2,3,3,2,3,1,2,4
7330104,2015.02.09 14:57,2015.02.09 15:4,2,2,1,2,3,1,1,50,5,45,3,1,0,1,0,0,0,0,1,1,0,1,1,0,1,0,1,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,3,3,3,2,1,1,2,4
7330107,2015.02.09 14:57,2015.02.09 15:4,1,1,1,2,3,2,3,80,5,15,3,1,0,0,1,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,3,1,3,3,3,2,3,4
7330110,2015.02.09 14:58,2015.02.09 15:7,2,2,2,2,2,1,2,90,0,10,3,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,3,3,3,3,3,2,3,4
7330112,2015.02.09 14:58,2015.02.09 15:16,1,1,2,3,1,3,2,20,60,20,1,2,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,1,1,0,0,3,2,3,1,3,1,2,5
7330113,2015.02.09 14:59,2015.02.09 15:12,1,1,1,3,3,1,1,100,0,0,2,1,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,3,3,3,2,2,3,3,4
7330114,2015.02.09 14:59,2015.02.09 15:19,2,1,2,3,1,2,3,90,0,10,3,1,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,3,3,2,3,3,2,2,4
7330115,2015.02.10 9:42,2015.02.10 12:8,1,1,3,1,2,3,4,33,33,34,3,1,0,1,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,0,0,1,3,2,3,3,2,2,4
7330121,2015.02.09 15:0,2015.02.09 15:10,2,2,2,3,1,2,2,75,15,10,3,1,0,0,1,0,1,0,1,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,3,1,3,1,2,4
7330125,2015.02.09 15:0,2015.02.09 15:10,4,4,3,2,1,1,1,60,0,40,2,1,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,0,0,2,3,3,2,3,3,3,4
7330133,2015.02.09 15:1,2015.02.09 15:11,2,3,3,1,1,3,3,20,50,30,2,3,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,3,3,3,2,2,4
7330135,2015.02.09 15:1,2015.02.09 15:11,2,2,2,1,1,4,3,5,75,20,2,4,1,0,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,3,2,3,3,3,2,2,1
7330137,2015.02.09 15:1,2015.02.09 15:22,2,3,2,2,2,1,2,15,0,85,3,1,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,2,2,2,3,3,2,2,4
7330138,2015.02.09 15:1,2015.02.09 15:11,1,2,2,3,3,1,4,50,10,40,2,1,0,0,1,0,0,0,1,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2,3,2,3,3,2,2,4
7330139,2015.02.09 15:2,2015.02.09 15:38,1,1,2,3,2,3,3,10,20,70,3,2,0,1,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,3,3,3,3,3,2,3,4
7330145,2015.02.09 15:2,2015.02.09 15:12,2,2,2,2,4,1,2,70,0,30,3,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,3,3,3,3,2,3,3,5
7330151,2015.02.09 15:7,2015.02.09 15:16,1,1,2,2,2,3,1,40,40,20,3,3,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,3,3,3,2,2,2,2,5
7330152,2015.02.09 15:5,2015.02.09 15:9,2,1,2,2,1,1,2,100,0,0,2,2,0,0,0,0,1,0,1,1,0,1,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,0,0,3,1,3,1,3,1,3,4
7330155,2015.02.09 15:5,2015.02.09 15:10,1,1,1,1,1,4,2,0,90,10,3,4,1,0,1,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,3,3,3,2,3,1,2,4
7330156,2015.02.09 15:5,2015.02.09 15:16,2,2,2,2,1,1,2,100,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,0,0,3,3,3,3,2,3,1,5
7330160,2015.02.09 15:6,2015.02.09 15:29,1,1,3,3,1,1,1,80,5,15,2,1,0,0,1,0,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,3,3,3,3,3,1,3,4
7330162,2015.02.09 15:6,2015.02.09 15:19,1,2,2,3,1,4,3,25,70,5,3,4,0,1,1,0,1,0,1,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,3,2,3,3,3,2,3,5
7330163,2015.02.09 15:6,2015.02.09 15:13,1,2,1,3,2,3,2,40,20,40,3,1,0,0,1,0,0,0,1,1,0,1,1,1,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0,0,3,2,3,2,3,2,1,4
7330164,2015.02.09 15:7,2015.02.09 15:13,1,2,2,2,1,1,4,20,0,80,3,1,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,0,0,2,2,2,3,3,2,2,4
7330165,2015.02.09 15:7,2015.02.09 15:13,2,2,2,2,1,2,3,50,10,40,3,2,0,1,1,0,0,1,1,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,3,3,2,3,3,2,3,4
7330166,2015.02.09 16:37,2015.02.09 16:47,1,2,2,2,3,3,1,50,40,10,3,3,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,3,3,3,2,1,1,2,4
7330174,2015.02.09 15:9,2015.02.09 15:14,1,2,2,1,1,4,4,10,60,30,3,3,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,3,3,3,3,3,2,1,4
7330177,2015.02.09 15:9,2015.02.09 15:16,1,2,1,1,2,3,1,50,45,5,3,3,1,0,1,1,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,3,3,3,1,3,2,3,2
7330178,2015.02.09 15:9,2015.02.09 15:18,2,2,2,3,4,2,4,25,20,55,3,4,0,0,1,1,1,1,1,1,0,1,0,1,0,0,0,0,1,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,2,2,2,3,2,2
7330179,2015.02.09 15:9,2015.02.09 15:17,1,2,2,1,3,3,4,30,20,50,3,2,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,3,3,3,3,3,2,2,4
7330180,2015.02.09 15:9,2015.02.09 15:20,2,2,3,2,3,1,3,60,0,40,2,1,0,0,1,0,1,0,1,0,0,1,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,2,2,3,3,3,2,3,3
7330181,2015.02.09 15:15,2015.02.09 16:22,1,1,1,1,1,4,3,25,60,15,3,4,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,1,1,0,1,3,3,3,3,3,2,2,4
7330193,2015.02.09 15:15,2015.02.09 15:24,1,2,2,3,1,2,2,60,20,20,3,2,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,1,0,0,3,2,3,2,3,1,2,5
7330197,2015.02.09 15:11,2015.02.09 15:18,1,2,2,3,1,3,3,0,50,50,3,3,1,0,0,1,0,0,1,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,1,0,1,0,1,0,0,0,3,2,3,3,3,2,2,4
7330203,2015.02.09 15:11,2015.02.09 15:33,2,2,1,2,4,2,2,100,0,0,3,2,0,0,0,0,1,1,1,1,0,0,0,1,1,0,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3,2,3,2,2,3,2,5
7330207,2015.02.09 15:12,2015.02.09 15:28,2,1,2,3,3,4,2,20,50,30,3,4,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,3,2,3,3,2,1,5
7330210,2015.02.09 15:12,2015.02.09 15:23,1,1,2,2,4,1,2,90,0,10,2,1,0,1,0,0,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,3,2,3,1,2,1,1,5
7330217,2015.02.09 15:13,2015.02.09 15:19,1,1,2,1,1,3,4,20,30,50,2,2,1,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,3,3,3,3,3,2,2,1
7330220,2015.02.09 15:13,2015.02.09 15:22,2,1,1,1,1,3,2,15,70,15,3,4,1,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,3,2,3,1,3,2,3,2
7330222,2015.02.09 15:13,2015.02.09 15:21,1,1,2,3,1,2,4,0,0,100,2,1,0,1,1,0,1,0,1,0,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,3,3,3,3,3,2,2,4
7330229,2015.02.09 15:14,2015.02.09 15:23,4,4,2,1,1,3,2,10,25,65,2,4,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,0,0,3,3,3,3,3,2,3,1
7330234,2015.02.09 15:14,2015.02.09 15:37,2,2,2,2,2,4,1,25,75,0,2,4,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,3,3,3,3,3,3,1
7330245,2015.02.09 15:15,2015.02.09 15:31,1,2,3,1,1,3,4,0,0,100,3,4,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2,3,2,3,3,2,3,3
7330254,2015.02.09 15:16,2015.02.09 15:25,1,1,2,1,1,1,1,20,20,60,2,2,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,3,1,3,3,3,1,2,5
7330259,2015.02.09 15:17,2015.02.09 15:37,2,1,2,3,4,2,3,90,5,5,2,2,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,2,3,2,3,2,1,3,5
7330264,2015.02.09 15:19,2015.02.09 15:30,1,1,1,1,3,4,2,15,60,25,3,3,0,0,0,0,1,1,1,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,3,3,3,1,3,2,3,2
7330272,2015.02.09 15:19,2015.02.09 16:10,1,1,2,1,1,2,2,60,25,15,2,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,3,3,3,3,3,2,3,4
7330274,2015.02.09 15:19,2015.02.09 15:37,2,1,1,3,1,1,1,100,0,0,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,1,1,0,1,3,3,3,1,1,1,3,4
7330276,2015.02.09 15:19,2015.02.09 15:28,1,2,2,2,1,2,3,20,20,60,2,3,0,1,0,0,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,1,1,3,2,3,3
7330280,2015.02.09 15:20,2015.02.09 15:30,1,1,1,2,1,3,2,60,30,10,2,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,3,3,2,2,3,1,4
7330281,2015.02.09 15:20,2015.02.09 15:28,1,1,2,1,2,3,3,10,60,30,3,3,1,1,1,0,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,3,2,3,3,3,2,2,4
7330282,2015.02.09 15:20,2015.02.09 15:31,3,2,1,1,1,1,1,0,0,100,1,2,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,3,3,3,2,3,2,3,5
7330285,2015.02.09 15:20,2015.02.09 15:45,1,3,1,1,1,4,2,0,100,0,3,4,1,0,1,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,3,2,3,2,3,2,2,4
7330291,2015.02.09 15:21,2015.02.09 16:8,2,1,1,2,4,3,2,90,10,0,3,1,0,1,1,0,1,1,1,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,1,1,0,1,0,0,0,0,3,3,3,2,2,2,2,4
7330293,2015.02.09 15:21,2015.02.09 15:31,1,1,1,1,1,1,1,100,0,0,2,3,0,0,0,0,0,0,1,1,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,3,3,3,2,2,2,2,1
7330298,2015.02.09 15:23,2015.02.09 15:38,2,2,2,2,2,1,2,60,10,30,2,2,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,2,3,2,3,3,3,5
7330300,2015.02.09 15:23,2015.02.09 15:47,1,2,1,2,1,4,3,0,50,50,3,4,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,3,1,3,3,3,1,2,4
7330301,2015.02.09 15:23,2015.02.09 15:30,1,1,1,2,1,4,3,15,70,15,3,4,1,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,0,0,3,2,3,3,3,1,2,1
7330304,2015.02.09 15:23,2015.02.09 15:32,1,2,2,1,1,3,3,20,40,40,1,4,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,3,1,3,3,3,2,2,2
7330305,2015.02.09 15:24,2015.02.09 15:45,1,2,1,3,1,4,4,0,50,50,3,4,0,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,3,3,3,3,3,1,2,5
7330311,2015.02.09 15:24,2015.02.09 15:39,4,1,3,2,1,1,1,30,5,65,2,1,0,0,1,0,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,1,1,0,0,0,0,3,3,3,3,3,2,2,4
7330316,2015.02.09 15:25,2015.02.09 15:48,1,1,1,3,2,3,3,33,30,37,3,1,0,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1,0,1,1,0,0,3,2,3,3,3,2,2,5
7330318,2015.02.09 15:25,2015.02.09 15:30,1,1,2,2,1,2,2,50,10,40,2,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,3,3,3,2,3,1,2,4
7330319,2015.02.09 15:25,2015.02.09 15:29,2,1,2,2,2,2,3,40,0,60,2,2,0,1,1,0,0,0,1,0,0,1,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,3,3,3,2,2,2,2,5
7330320,2015.02.09 15:25,2015.02.09 15:35,1,1,1,2,2,1,1,50,0,50,2,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,1,0,0,0,0,3,3,3,3,3,1,3,4
7330324,2015.02.09 15:26,2015.02.09 15:40,1,1,2,1,1,4,3,0,90,10,3,3,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,3,2,3,3,3,2,3,4
7330325,2015.02.09 15:26,2015.02.09 15:44,4,1,1,2,4,2,1,100,0,0,3,2,1,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,3,3,3,2,2,2,3,2
7330327,2015.02.09 15:26,2015.02.09 15:32,2,2,2,1,1,3,4,0,20,80,2,2,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,3,2,3,3,3,2,2,4
7330328,2015.02.09 15:26,2015.02.09 15:39,2,2,2,1,1,2,3,10,20,70,3,2,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,3,1,3,3,3,2,2,1
7330329,2015.02.09 15:26,2015.02.09 15:51,2,3,2,2,1,1,1,0,0,100,2,2,0,0,1,0,0,0,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,3,2,3,2,3,2,2,4
7330330,2015.02.09 15:26,2015.02.09 15:32,3,1,1,2,1,2,3,30,30,40,2,2,0,0,0,0,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,3,3,3,2,2,2,3,4
7330332,2015.02.09 15:27,2015.02.09 15:32,1,1,2,3,1,3,2,40,20,40,3,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,3,3,3,3,3,2,2,4
7330338,2015.02.09 16:13,2015.02.09 16:20,2,2,2,3,1,2,2,50,40,10,3,2,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,3,3,1,1,1,1,2,3
7330341,2015.02.09 15:28,2015.02.09 15:37,2,2,2,2,1,2,1,80,0,20,2,2,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,3,2,3,3,3,1,1,4
7330342,2015.02.09 15:28,2015.02.09 15:33,2,2,2,3,3,1,3,80,0,20,1,2,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,3,3,3,2,3,2,3,2
7330352,2015.02.09 15:29,2015.02.09 15:39,2,2,1,2,1,3,2,30,40,30,3,2,1,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,3,2,3,3,3,2,2,4
7330353,2015.02.09 15:30,2015.02.09 15:38,2,2,2,3,1,3,4,0,0,100,1,2,0,1,1,0,1,1,1,1,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,3,3,3,3,3,1,3,1
7330354,2015.02.09 15:30,2015.02.09 15:40,2,2,2,3,4,3,2,75,15,10,2,2,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,3,3,3,1,2,3,3,2
7330355,2015.02.09 15:30,2015.02.09 15:36,2,2,2,2,2,3,3,10,40,50,3,2,0,0,1,0,0,0,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,3,2,3,3,3,2,1,4
7330359,2015.02.09 15:30,2015.02.09 15:38,1,1,2,1,1,3,1,50,30,20,3,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,3,3,3,2,3,3,3,1
7330360,2015.02.09 15:30,2015.02.09 15:43,1,1,1,1,3,3,2,70,30,0,3,3,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,0,0,3,3,3,2,2,2,3,5
7330361,2015.02.09 15:30,2015.02.09 15:37,1,1,2,3,1,3,1,35,30,35,3,3,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,0,0,3,3,3,3,3,3,2,5
7330363,2015.02.09 15:30,2015.02.09 15:39,2,3,2,3,1,1,1,80,0,20,3,1,0,0,0,0,1,0,1,1,0,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,1,3,3,1,1,1,3,5
7330365,2015.02.09 15:31,2015.02.09 15:55,2,1,1,3,3,4,2,20,60,20,3,3,1,0,1,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,3,3,3,3,3,2,2,1
7330367,2015.02.09 15:31,2015.02.09 15:38,2,2,2,2,1,3,3,50,10,40,2,1,0,1,1,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,3,1,3,1,1,3,5
7330369,2015.02.09 15:31,2015.02.09 15:45,2,1,2,2,3,1,3,90,0,10,3,1,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,3,3,3,1,2,1,2,1
7330370,2015.02.09 15:31,2015.02.09 15:37,1,1,1,2,1,2,4,10,25,65,3,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,3,3,3,2,3,2,2,5
7330371,2015.02.09 15:32,2015.02.09 15:38,1,1,1,3,1,4,2,40,40,20,3,3,1,1,0,0,0,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,3,3,3,2,3,2,2,4
7330372,2015.02.09 15:33,2015.02.09 15:39,1,1,1,3,2,4,3,20,20,60,3,2,1,1,0,0,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,3,3,3,3,3,2,3,4
7330374,2015.02.09 15:32,2015.02.09 15:52,1,1,1,1,1,3,3,20,40,40,3,3,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,0,0,0,3,3,3,3,3,2,2,5
